from_date,department,section,barcode,item_num,item_description,purshase_price,selling_price,quantity
19-Feb,2,54,2000000000000.0,442646,PACKET BOUKSOMAT SPECIAL LARGE,15.4,21.95,9.0
19-Feb,2,56,6222000000000.0,377127,LEMON BALADY FOAM 500GR,7.75,9.75,3.0
19-Feb,2,51,2122390000000.0,341120,CHEESA FLAVOR CUMMON,78.65,85.95,10.041
19-Feb,2,50,2110130000000.0,406323,SMOKED CHICKEN BREAST,110.0,167.95,2.18
19-Feb,2,54,2155040000000.0,486537,N.DANISH FRUIT,4.65,6.95,278.0
19-Feb,2,54,2155030000000.0,486522,N.WHOLEMEAL,8.75,12.95,27.0
19-Feb,2,56,6223000000000.0,421422,ABA HIBISCUS 250GR,22.0,27.95,3.0
19-Feb,2,50,2110580000000.0,389648,ABA PEANUTS,41.213,54.95,13.775
19-Feb,2,50,2110080000000.0,318847,FRGLO MEAT BF LNCHON,100.0,109.95,0.363
19-Feb,2,53,2144590000000.0,421974,DEFROSTED FILLET WHITE FISH,58.0,64.95,2.912
19-Feb,2,50,2110510000000.0,397855,ABA BASMATI RICE,13.463,17.95,227.259
19-Feb,2,56,6224000000000.0,289419,MUSHROOM BROWN 250GR,21.5,23.95,20.0
19-Feb,2,54,2155410000000.0,446944,CRACKERS,51.975,74.95,137.332
19-Feb,2,52,2133010000000.0,293065,CHICKEN BREAST BON IN MARINATED,34.0,68.95,10.307
19-Feb,2,56,6223000000000.0,390418,JANA CUCUMBER ORGANIC 1K,19.5,20.0,6.0
19-Feb,2,50,2110470000000.0,389669,LEMON SALT SAMO,32.862,49.95,0.1
19-Feb,2,56,2176620000000.0,32820,BROCOLLI,7.75,9.95,247.002
19-Feb,2,53,2144090000000.0,399194,MACARONA DEFROSTED,40.0,44.95,7.428
19-Feb,2,51,2122460000000.0,74678,MOBI BLUE CHEESE,100.0,119.95,25.052
19-Feb,2,50,2110450000000.0,389652,GRIND BLACK PEPPER,78.713,104.95,36.158
19-Feb,2,50,2110500000000.0,389734,BLACK BEANS,19.463,25.95,20.483
19-Feb,2,50,2111090000000.0,31003,GRILLED CHICKEN FILLET/KG,131.5,188.95,25.943
19-Feb,2,52,2133290000000.0,426165,BAL BEEF ENTRECOTE,127.79,157.95,12.107
19-Feb,2,51,2122100000000.0,479499,FETA CHEESE WITH BLACK OLIVES,30.0,35.95,1.671
19-Feb,2,52,2133010000000.0,31782,CHICKEN LIVER/KG 052,51.0,56.95,19.615
19-Feb,2,50,2111040000000.0,31708,PIZZA MARGARETA HALF COOK,13.965,19.95,6.0
19-Feb,2,53,2144160000000.0,420100,MEDUIM LOTT(MORE THAN1K-2K/PC),60.0,84.95,10.572
19-Feb,2,55,2165810000000.0,365578,FRUIT JELLY PCS,4.2,9.0,36.0
19-Feb,2,56,6224000000000.0,401251,MESCLUN 100GR,23.0,23.95,2.0
19-Feb,2,54,2155020000000.0,486514,N.BROWN MED. FINO,1.1,1.5,3.0
19-Feb,2,54,2155420000000.0,300349,MINEN PLAIN KG,14.354,39.95,6.074
19-Feb,2,56,2176510000000.0,32617,CAPSICUM ORANGE,20.5,22.95,5.631
19-Feb,2,54,2155250000000.0,113083,DANISH FRUIT X10,27.855,46.95,1.0
19-Feb,2,51,2122400000000.0,74393,WHITE CHEDDAR LOW FAT,185.0,219.95,0.387
19-Feb,2,50,2110920000000.0,419656,SEA FOOD TAGIN/KG,69.0,96.95,0.612
19-Feb,2,57,2000000000000.0,357654,CHEDDAR SANDWICH,6.0,12.0,95.0
19-Feb,2,57,2000000000000.0,361955,REDBULL ENERGY DRINK,12.949,25.0,6.0
19-Feb,2,55,2165830000000.0,36830,BISCUITS,54.999,84.95,12.181
19-Feb,2,50,2110130000000.0,318890,LHEMY TRKEY SMOKED,109.0,131.95,15.291
19-Feb,2,50,6224000000000.0,390599,DATES 700 GM (KARTON),25.0,31.95,57.0
19-Feb,2,52,2133410000000.0,426258,IM BEEF SILVERSIDE,107.0,142.95,25.293
19-Feb,2,54,2155030000000.0,486526,N.TOAST MLT.SEEDS 500G,15.0,19.95,51.0
19-Feb,2,56,2176140000000.0,287827,GRAPE BLACK,18.5,23.95,1.394
19-Feb,2,55,2165970000000.0,448062,TROUFLEX TOUFY,49.0,79.95,0.676
19-Feb,2,50,2110480000000.0,389677,SAHLAB SAMO,37.463,49.95,12.833
19-Feb,2,50,2110560000000.0,389607,ABA CHINESE CRACKERS/W CHESSE,105.23,159.95,0.143
19-Feb,2,50,2110590000000.0,402560,POP CORN,16.463,21.95,97.544
19-Feb,2,56,2176160000000.0,32553,A-WATER MELON,6.5,8.75,73.113
19-Feb,2,51,2122010000000.0,327038,KARISH CHEESE,34.0,40.0,204.332
19-Feb,2,50,2110540000000.0,389587,ABA ALMONDS ( LARGE ),263.158,400.0,7.784
19-Feb,2,55,2165970000000.0,448059,CHICOBON,55.0,89.95,3.304
19-Feb,2,52,2133400000000.0,426246,IM BEEF RIBYEY,107.0,143.95,18.869
19-Feb,2,54,2155410000000.0,446945,BISCUIT WAFER,63.525,79.95,10.142
19-Feb,2,50,2110170000000.0,307886,DATES SAKOUTI G2 KG,14.5,17.95,0.597
19-Feb,2,52,2133500000000.0,426179,MINCE LOW FAT,94.0,100.0,204.382
19-Feb,2,50,2110530000000.0,389577,ABA GOLDEN RAISINS,72.336,109.95,11.648
19-Feb,2,56,2176730000000.0,284815,JUICE POMEGRANATE 500ML,12.0,15.95,3.0
19-Feb,2,51,2122020000000.0,323515,TSH YOGURT CHEESE,42.0,49.95,1.096
19-Feb,2,56,2176760000000.0,436960,JUICE GUAVA 250ML,4.7,6.95,18.0
19-Feb,2,50,2110060000000.0,372203,RICH COOKED BEEF,130.0,152.95,12.124
19-Feb,2,55,6223010000000.0,496915,ETOILE HALWA MOLOD 64,156.447,205.0,37.0
19-Feb,2,56,6224010000000.0,490244,NABAT SUPER GREENS 100G,24.2,27.95,8.0
19-Feb,2,50,2110320000000.0,376729,OLIVETTA STUF PEP,52.505,73.95,11.877
19-Feb,2,51,2122160000000.0,413306,BLUE CHEESE EXTRA CREAMY,220.0,259.95,2.337
19-Feb,2,57,2000000000000.0,357689,PIZZA SLICE HOT DOG,6.846,15.0,33.0
19-Feb,2,53,2144170000000.0,210584,PARROT FISH,60.0,89.95,3.385
19-Feb,2,50,2110100000000.0,318632,HALWANI SALAMI DRIED BEEF,121.0,142.95,75.581
19-Feb,2,51,2122450000000.0,421976,FRICO EDAM SOFT MAILD,107.35,127.95,82.844
19-Feb,2,56,2176430000000.0,33952,FRUIT MIX SALAD SLICED,9.5,11.95,560.0
19-Feb,2,50,2110650000000.0,483116,CHICKEN SPICES 1 KG,59.962,79.95,17.348
19-Feb,2,56,2176210000000.0,32558,GUAVA,13.0,13.95,94.38
19-Feb,2,55,2165560000000.0,35495,CHOCOLATE SWEET 8PERSON,77.044,135.95,15.0
19-Feb,2,51,2122500000000.0,447165,FARM-PAMZYAN CHEESE,108.0,129.95,4.296
19-Feb,2,52,2133410000000.0,426259,IM BEEF CUBES LOW FAT,96.0,100.0,155.589
19-Feb,2,50,2111030000000.0,30971,PASTA SALAD,3.309,6.95,4.0
19-Feb,2,50,2110340000000.0,376747,OLIVETTA SUP PICK,12.74,17.95,2.07
19-Feb,2,50,2110050000000.0,318883,LHEMY BEEF LUNCHEON BLACK PEPPER,65.0,84.95,47.096
19-Feb,2,54,2155090000000.0,494260,N.CIMIT BREAD LARGE,6.25,7.95,69.0
19-Feb,2,56,2176380000000.0,32561,PAPAYA GREEN,6.4,8.75,3.384
19-Feb,2,56,6224010000000.0,429872,XP CABBAGE RED,8.25,11.95,1.0
19-Feb,2,50,2111020000000.0,24766,POTATOS SALAD,4.322,6.95,2.0
19-Feb,2,51,2122320000000.0,432575,PARVLONA PICANTE CHEESE,220.0,264.95,0.325
19-Feb,2,51,2122340000000.0,447163,FARM-EMENTAL CHEESE,104.0,124.95,4.832
19-Feb,2,56,2176380000000.0,44227,CHESTNUT,105.0,109.95,21.193
19-Feb,2,51,2122160000000.0,323520,ROMY BATAREKH CHEESE,85.0,94.95,196.553
19-Feb,2,54,2000000000000.0,404420,PACKET BOUKSOMAT EIN YMAMA LARGE,17.05,24.95,29.0
19-Feb,2,50,2110010000000.0,318679,MERAI SMOKED LNCHON CHICKEN,115.0,141.95,0.61
19-Feb,2,53,2144010000000.0,33892,MACARONA BALADY FISH,70.0,94.95,11.966
19-Feb,2,54,2155020000000.0,486516,N.KAYSER SESAME,1.25,1.75,607.0
19-Feb,2,56,8888000000000.0,32601,CABBAGE WHITE,7.25,11.95,100.0
19-Feb,2,56,2176260000000.0,32497,A-MANDARIN MURKET,4.75,4.75,511.685
19-Feb,2,56,6224010000000.0,490232,NABAT OAKLEAF LETTUCE GREEN,18.7,21.95,13.0
19-Feb,2,50,2110490000000.0,389719,LEBANESE THYME,48.713,64.95,7.492
19-Feb,2,54,2155020000000.0,486515,N.KAIZER PLAIN,1.05,1.5,803.0
19-Feb,2,52,2133200000000.0,31946,PEPPER STEACK,136.68,166.95,0.935
19-Feb,2,50,2110460000000.0,389655,GRIND CORIANDER,28.463,37.95,18.501
19-Feb,2,51,2122370000000.0,454289,GOUDA LIGHT CHEESE,206.0,229.95,1.223
19-Feb,2,52,2133290000000.0,426176,BAL BEEF SILVERSIDE,127.79,154.95,11.089
19-Feb,2,50,2110060000000.0,318618,HALWANI OLIVE BF LNCHON,77.44,80.0,55.086
19-Feb,2,53,2144090000000.0,399046,SLICE CLEAN SQUID DEFROSTED,57.0,79.95,98.436
19-Feb,2,50,2110610000000.0,483082,ROSE MARY,41.213,54.95,2.328
19-Feb,2,51,2122070000000.0,327043,BRAMILY CHEESE CAPSICUM,46.0,54.95,125.403
19-Feb,2,54,2155050000000.0,35393,VIENNA BREAD 125GR,2.271,5.95,3.0
19-Feb,2,52,2133280000000.0,426164,BAL BEEF RIBYEY,127.79,157.95,4.178
19-Feb,2,51,2122320000000.0,362884,IRISH CHEDDAR CHEESE,96.0,100.0,154.744
19-Feb,2,56,6224010000000.0,490231,NABAT BATAVIA LETTUCE GREEN,18.7,21.95,11.0
19-Feb,2,50,2111030000000.0,30981,BEET SALAD,1.593,6.95,41.0
19-Feb,2,56,2176130000000.0,32547,GRAPE RED CRIMSON,28.5,38.95,21.87
19-Feb,2,50,2110360000000.0,376765,OLIVETTA CUC,25.525,35.95,10.772
19-Feb,2,56,6223000000000.0,42777,ISIS POTATO FOAM 1KG,21.5,26.95,3.0
19-Feb,2,55,2165810000000.0,244301,STRAWBERRY MOUSSE SMALL,7.75,14.95,45.0
19-Feb,2,51,2122100000000.0,479534,FETA CHEESE WITH CHILI,30.0,35.95,0.699
19-Feb,2,56,2000000000000.0,32576,LETTUCE BALADY,3.7,4.75,56.0
19-Feb,2,54,2155370000000.0,300332,CIMIT BREAD 400GR,4.5,7.95,3.0
19-Feb,2,52,2133410000000.0,426257,IM BEEF KNUCKLE,107.0,142.95,43.55
19-Feb,2,55,2165960000000.0,154763,MUFFIN X 4,7.497,16.95,10.0
19-Feb,2,52,2133280000000.0,31916,OXTAIL,101.19,119.95,0.85
19-Feb,2,51,2122540000000.0,441331,KIRI CHEESE CHEDAR,37.0,43.95,70.304
19-Feb,2,50,2111040000000.0,88772,PIZZA HOT DOG HALF COOK,14.48,24.95,39.0
19-Feb,2,50,2110120000000.0,318628,HALWANI TRKEY ROAST SMOKED,149.0,171.95,11.338
19-Feb,2,55,2165940000000.0,299521,CAKE POUND MIX FRUITS,15.707,29.95,8.0
19-Feb,2,56,2176190000000.0,43857,A-PEAR CHINESE,45.35,53.95,1.094
19-Feb,2,50,2110020000000.0,454312,SMOKED CHICKEN BREAST GRILL,130.0,150.95,0.373
19-Feb,2,50,2110060000000.0,61766,BASTERMA WITH GARLIC,151.0,160.0,4.342
19-Feb,2,51,2122380000000.0,30601,DRANGLES HOT PEPPER CHDAR,160.0,189.95,0.494
19-Feb,2,57,2000000000000.0,361961,BIRELL 330ML,4.32,10.0,1.0
19-Feb,2,50,2110560000000.0,389618,ABA ROASTED MACADAMIA ( CHEESE ),624.967,949.95,0.326
19-Feb,2,52,2133360000000.0,426238,BAL LAMB NECK,129.72,153.95,1.489
19-Feb,2,54,2155150000000.0,113101,COUNTRY BAGT 250GR,3.216,6.95,1.0
19-Feb,2,50,2110330000000.0,376876,LEMON STUFFED CELERY,19.135,26.95,4.734
19-Feb,2,54,2000010000000.0,501226,HEALTHY BREAD STICKS,13.2,19.95,5.0
19-Feb,2,56,2176680000000.0,32760,A-GARLIC CHINESE,32.0,34.95,65.606
19-Feb,2,50,2110590000000.0,402559,CHEAK PEAS,32.963,43.95,29.484
19-Feb,2,50,2110060000000.0,318622,HALWANI PRESSED BEEF,193.0,219.95,10.264
19-Feb,2,52,6224000000000.0,477957,SABEEL CHICKEN 950-1000,46.25,54.95,5.0
19-Feb,2,55,2000000000000.0,376808,MOULED BOX DELUX 3KG,180.0,249.95,2.0
19-Feb,2,50,2111080000000.0,483584,CHOCLATE PEANUTS,36.809,55.95,8.392
19-Feb,2,54,2155090000000.0,494261,N.ORASS BREAD,2.4,3.25,55.0
19-Feb,2,51,2122040000000.0,439809,MESH HOT PEPPER,23.51,39.95,0.171
19-Feb,2,52,2133010000000.0,78697,CHICKEN BONES�����,1.5,10.95,1.463
19-Feb,2,52,2133300000000.0,435912,BAL BEEF NECK,115.19,139.95,37.672
19-Feb,2,50,2110500000000.0,389729,YELLOW LENTILS SAMO,14.963,19.95,53.833
19-Feb,2,56,2176510000000.0,32614,A-CAPSICUM GREEN,13.25,15.95,87.724
19-Feb,2,55,2165940000000.0,299550,SPONGE KG,15.005,46.95,2.976
19-Feb,2,56,2176640000000.0,32645,A- GREEN BEAN,20.0,16.0,45.508
19-Feb,2,56,2176100000000.0,32539,A-APPLE GOLDEN IMPORT,18.75,20.0,581.306
19-Feb,2,52,6223000000000.0,337703,SHAHD LIVER CHICKEN 500GR,25.75,30.95,90.0
19-Feb,2,57,2000000000000.0,490212,SHAWRMA CHICKEN SAND.,22.62,28.0,2.0
19-Feb,2,50,2110130000000.0,478377,HALWANI OLIVE CHCKEN LNCHON,83.0,94.95,1.633
19-Feb,2,51,2122020000000.0,323512,CHEESE LOW SALT,26.0,30.0,87.664
19-Feb,2,52,2133290000000.0,426169,BAL BEEF RIBS,127.19,147.95,1.605
19-Feb,2,55,2000000000000.0,338876,BISCUITS 1KG,61.95,84.95,2.0
19-Feb,2,55,6223010000000.0,496920,ETOILE HALWA MOLOD 85,373.947,490.0,2.0
19-Feb,2,57,2000000000000.0,357776,TEA EVENING,1.75,6.0,7.0
19-Feb,2,54,2155410000000.0,300336,ORASS BREAD X5,4.148,8.95,142.0
19-Feb,2,50,2110050000000.0,318884,LHEMY BEEF LUNCHEON CAPSICUM,65.0,79.95,0.199
19-Feb,2,55,2165830000000.0,442963,PASTRY CARNAVAL,7.31,14.95,239.0
19-Feb,2,54,2000010000000.0,501227,HEALTHY CRACKERS,12.1,19.95,3.0
19-Feb,2,50,2110530000000.0,430268,QUINOA SEEDS,89.963,119.95,3.333
19-Feb,2,55,6223010000000.0,496918,ETOILE HALWA MOLOD 49,206.053,270.0,22.0
19-Feb,2,51,2122380000000.0,341117,CHEESA FLAVOR EDAM,78.65,85.95,4.912
19-Feb,2,53,2144220000000.0,33865,FILLET GROUPER,130.0,199.95,0.917
19-Feb,2,50,2110050000000.0,318856,FRGLO FRY BF LNCHON,16.0,19.95,0.826
19-Feb,2,53,2144550000000.0,477677,DEFR. SHRIMP 80-120,95.0,100.0,44.252
19-Feb,2,50,2111080000000.0,339019,FRIED CHICKEN WINGS/KG,30.9,46.45,0.861
19-Feb,2,50,2110050000000.0,318683,MERAI BEEF PRESSED,180.0,204.95,0.759
19-Feb,2,53,2144010000000.0,33874,WHITING FISH,70.0,84.95,6.74
19-Feb,2,56,2176680000000.0,431875,A- GARLIC BALADY WHITE,13.0,17.75,9.343
19-Feb,2,56,2176270000000.0,425250,A-LEMON BALADY NET,12.35,14.95,21.374
19-Feb,2,51,2122330000000.0,229786,AVANTI SMOKED CHEDDAR,86.0,98.95,0.879
19-Feb,2,52,2133280000000.0,431752,BAL BEEF FOUNDO,126.19,149.95,0.329
19-Feb,2,50,2110520000000.0,411097,PANE SPICES,26.213,34.95,19.819
19-Feb,2,54,2155020000000.0,296777,BREAD TRAD PER KG,8.033,24.95,0.967
19-Feb,2,50,2110300000000.0,376711,OLIVETTA SPANISH,39.015,54.95,1.079
19-Feb,2,57,2000000000000.0,357713,SHISHTAHOOK SANDWICH,12.8,29.0,1.0
19-Feb,2,56,2176650000000.0,292789,BROAD BEAN,9.75,11.75,27.186
19-Feb,2,52,6224000000000.0,477968,SABEEL FILLET 500GR,46.75,54.95,67.0
19-Feb,2,50,2111090000000.0,31005,ROAST CHICKEN DRUMSTICKS/KG,64.8,91.75,9.767
19-Feb,2,52,2133410000000.0,480020,IM BEEF STROGANOFF,107.0,136.95,3.096
19-Feb,2,50,2110520000000.0,411099,PASTS SPICES,56.213,74.95,2.318
19-Feb,2,56,6222010000000.0,213783,CUCUMBER 1KG,13.45,14.95,10.0
19-Feb,2,54,2155060000000.0,35411,MEDIUM FINO X10,5.533,10.0,284.295
19-Feb,2,55,2165520000000.0,142755,PETIT CAKE 2,11.506,19.95,16.0
19-Feb,2,50,2110030000000.0,454314,SMOKED CHICKEN BREAST ZINGAR SPICY,130.0,150.95,1.575
19-Feb,2,51,2122200000000.0,330184,GORGONZOLA,385.0,484.95,0.177
19-Feb,2,56,2176560000000.0,32591,BEET RED,6.4,7.95,88.191
19-Feb,2,54,2000000000000.0,360333,PACKET BATON SALE SESAME SMALL,11.319,14.95,14.0
19-Feb,2,50,2110290000000.0,490131,OLIVETTA KLAMATA OLIVE BABY,60.315,84.95,6.736
19-Feb,2,50,2110920000000.0,419645,MULLET OIL AND LEMON/KG,79.5,102.95,0.83
19-Feb,2,52,6223000000000.0,337691,SHAHD WHOLE CHICKEN 1000-950,50.7,59.95,11.0
19-Feb,2,56,6223000000000.0,323619,ONION RED 5KG,37.5,39.95,7.0
19-Feb,2,50,2110120000000.0,318626,HALWANI CHCKEN SMOKED,132.0,159.95,0.145
19-Feb,2,50,2110020000000.0,430913,OSTRICH LUNCHEON WITH OLIVE,57.0,74.95,0.756
19-Feb,2,56,6223000000000.0,74803,ORANGE FOR JUICE 6.5KG,21.75,24.95,27.0
19-Feb,2,57,2000000000000.0,362546,CHEESE CAKE CHERRY/PIC,13.49,20.0,4.0
19-Feb,2,50,2110550000000.0,389594,ABA CHINESE CRACKERS,119.963,159.95,0.689
19-Feb,2,50,2111080000000.0,104724,ALEX LIVER/KG,62.6,91.75,7.984
19-Feb,2,50,2110610000000.0,483077,CHINESE CRACKERS PEPPER 1 KG,105.23,159.95,0.109
19-Feb,2,52,2133480000000.0,426239,BAL LAMB OFFALS,129.72,169.95,0.71
19-Feb,2,53,2144520000000.0,384713,DEFROSTED CLEAN SHRIMPS 50-70,146.0,169.95,0.543
19-Feb,2,56,2176520000000.0,32652,A-CAPSICUM BALADY,11.45,13.95,76.793
19-Feb,2,50,2110020000000.0,454309,SMOKED CHICKEN BREAST BLUE CHEESE,130.0,150.95,0.991
19-Feb,2,52,2133110000000.0,380639,WHOLE CHICKEN TANDOORY,52.0,57.95,3.156
19-Feb,2,56,6223000000000.0,390421,JANA POTATOES ORGANIC 1K,19.5,20.0,2.0
19-Feb,2,50,2111030000000.0,30982,ORIENTAL SALAD,2.792,6.95,10.0
19-Feb,2,50,2110520000000.0,397857,ABA FRICK,13.463,17.95,14.56
19-Feb,2,50,2110010000000.0,318621,HALWANI COOKED CHICKEN,121.0,137.95,14.221
19-Feb,2,52,6223000000000.0,337705,SHAHD CHICKEN WINGS,38.0,44.95,6.0
19-Feb,2,55,6223010000000.0,496919,ETOILE HALWA MOLOD 65,297.632,390.0,12.0
19-Feb,2,57,2000000000000.0,442448,FALAFEL SANDWICH,1.3,3.0,84.0
19-Feb,2,57,2000000000000.0,357665,CHICKEN PANE SANDWICH,10.8,26.0,16.0
19-Feb,2,52,2133400000000.0,426247,IM BEEF ENTRECOTE,104.0,144.95,44.817
19-Feb,2,53,2144340000000.0,34140,CLAMS,35.0,39.95,34.922
19-Feb,2,50,2110310000000.0,376723,OLIVETTA SLICED G,41.855,58.95,16.788
19-Feb,2,54,2155040000000.0,486533,N.CHEESE PATE,4.65,6.75,66.479
19-Feb,2,51,2122710000000.0,30592,HALAWA PEANUTS,37.0,44.95,30.083
19-Feb,2,54,2000010000000.0,501228,HEALTHY BISCUIT,16.5,24.95,9.0
19-Feb,2,56,2176460000000.0,32749,A-RAISIN WHITE,43.0,59.95,33.193
19-Feb,2,54,2000000000000.0,404421,PACKET MENIN AJWA LARGE,16.459,21.0,39.0
19-Feb,2,50,6224000000000.0,390610,DATES MINCED 400 GM (B V C ),13.0,16.95,32.0
19-Feb,2,51,2122390000000.0,84825,RED CHEDDAR 10364,161.0,184.95,6.94
19-Feb,2,56,2176260000000.0,32495,A- CLEMENTINE,5.0,4.0,89.479
19-Feb,2,55,2165810000000.0,244214,MAHLABIA,5.83,12.95,7.0
19-Feb,2,52,6223000000000.0,218881,KOKI CHICKEN DRUMSTICKS 1KG,47.3,55.95,7.0
19-Feb,2,50,2110510000000.0,397849,ABA POWDER ONION,33.713,44.95,20.83
19-Feb,2,50,2110320000000.0,376728,OLIVETTA PITTED,41.855,58.95,7.535
19-Feb,2,56,6223000000000.0,33233,MAFA CHIVES,3.0,4.95,12.0
19-Feb,2,50,2110970000000.0,338225,MEAL CARREFOUR 3,15.68,25.95,44.0
19-Feb,2,56,2176100000000.0,230872,APPLE GOLDEN PACKED 1KG,19.5,24.95,1.975
19-Feb,2,52,2133200000000.0,32400,BEEF SAUSAGE,80.0,89.95,85.368
19-Feb,2,52,2133360000000.0,426243,BAL LAMB STEW,119.0,134.95,1.282
19-Feb,2,50,2110560000000.0,389615,ABA PECAN RAW,476.941,724.95,0.689
19-Feb,2,57,2000000000000.0,357668,KOFTA SANDWISH,9.25,20.0,32.0
19-Feb,2,56,6222010000000.0,213776,SPRING ONION 125GR,0.95,1.45,96.0
19-Feb,2,50,2110470000000.0,389667,CAREY,41.213,54.95,17.664
19-Feb,2,57,2000000000000.0,401388,COKE 300 ML,1.825,5.0,79.0
19-Feb,2,56,2176640000000.0,377155,CARROT RED,3.0,3.95,4.166
19-Feb,2,50,2111020000000.0,30985,RUSSIAN SALAD,3.004,6.95,18.0
19-Feb,2,53,2144540000000.0,319429,DEFR. SHRIMP 30/40,178.0,199.95,4.943
19-Feb,2,54,2155030000000.0,486524,N.TOAST WHITE 500GR,8.75,13.95,72.0
19-Feb,2,56,6223000000000.0,32778,ISIS CUCUMBER FOAM 900GR,21.5,27.95,33.0
19-Feb,2,56,2176560000000.0,32597,RADISH WHITE,6.6,7.45,26.368
19-Feb,2,52,2133360000000.0,426240,BAL LAMB RIBS,139.87,169.95,0.246
19-Feb,2,51,2122020000000.0,323516,CREAM WHITE CHEESE,42.0,49.95,15.975
19-Feb,2,54,2155050000000.0,35392,KAIZER PLAIN X10,6.254,13.95,146.0
19-Feb,2,52,6224000000000.0,477965,SABEEL DRUMSTICK 1KG,51.25,60.95,38.0
19-Feb,2,56,8888000000000.0,466174,PARSLEY100 GR,2.45,2.75,32.0
19-Feb,2,55,2000000000000.0,442466,MOUSHABEK BY KG,28.0,39.95,36.0
19-Feb,2,51,2122320000000.0,243320,AVANTI CUMIN CHEDDAR,86.0,98.95,0.427
19-Feb,2,50,2110500000000.0,389732,KIDNEY BEANS SAMO,22.463,29.95,12.971
19-Feb,2,56,6223000000000.0,51426,ISIS DATE W-ALMOND 500GR,58.0,73.95,10.0
19-Feb,2,55,2165970000000.0,448054,CHOCOLATE MIXED PLAIN,54.0,89.95,2.958
19-Feb,2,55,2165600000000.0,308125,FLAN TART LARGE,20.003,46.45,2.0
19-Feb,2,52,6223000000000.0,337689,SHAHD WHOLE CHICKEN 900-850,45.5,53.95,18.0
19-Feb,2,54,2155020000000.0,305477,FOURNIL BREAD X1,1.507,2.5,950.0
19-Feb,2,56,2176670000000.0,157967,A-POTATO FOR FRYING,8.8,10.95,894.012
19-Feb,2,50,2110550000000.0,389591,ABA ROASTED CASHEWS( LARGE ),309.178,469.95,10.392
19-Feb,2,50,2111090000000.0,31058,SHISH TAWOOK/KG,122.0,171.95,14.716
19-Feb,2,56,2176170000000.0,441814,A- XP CANTALOUPE,6.0,8.75,0.368
19-Feb,2,53,2144160000000.0,420102,SMALL TILAPIA(5-6PC/K),24.0,29.95,58.425
19-Feb,2,50,2110030000000.0,294250,IMPORT GRILL TRKEY ROLL,115.0,154.95,0.125
19-Feb,2,56,8888000000000.0,32577,CABBAGE CHINESE,3.0,3.45,25.0
19-Feb,2,52,2133400000000.0,426249,IM BEEF TOPSIDE,107.0,142.95,32.615
19-Feb,2,56,2176110000000.0,429497,A-APPLE EUROPE,17.75,17.95,511.145
19-Feb,2,51,2122710000000.0,30598,HALAWA ALMOUND,53.0,64.95,14.759
19-Feb,2,56,2176420000000.0,244046,MANGO ASNAF,77.0,79.95,10.179
19-Feb,2,51,2122050000000.0,112894,BALADY FULL CREAM,49.0,59.95,16.325
19-Feb,2,54,2155040000000.0,486534,N.CHEESE PATE MINI,85.0,119.95,3.228
19-Feb,2,50,2110090000000.0,462270,ATYAB SALAMY BEEF,115.0,136.95,0.109
19-Feb,2,50,2110640000000.0,483108,SUPREME MIX,361.809,549.95,2.745
19-Feb,2,50,2111080000000.0,339016,CHICKEN IN SAUCE/KG,90.4,129.95,0.422
19-Feb,2,56,2000000000000.0,447663,STRAWBERRY 750GR,10.0,12.95,195.0
19-Feb,2,50,2110000000000.0,372202,RICH LUNCHEON CHICKEN/OLIVES,80.0,95.95,7.205
19-Feb,2,50,2110000000000.0,372204,RICH COOKED CHICKEN,130.0,153.95,13.055
19-Feb,2,50,2111040000000.0,30975,YOGURT SALAD,3.82,6.95,19.0
19-Feb,2,50,2110920000000.0,419646,MULLET SINGARI/KG,80.5,102.95,1.784
19-Feb,2,50,2110480000000.0,389678,PAPRIKA SAMO,55.23,83.95,21.31
19-Feb,2,57,2000000000000.0,357667,ALEX LIVER SANDWICH,6.1,15.0,80.0
19-Feb,2,52,6223000000000.0,337699,SHAHD DRUMSTICK 1KG 052,59.0,69.95,45.0
19-Feb,2,52,6224000000000.0,477971,SABEEL LIVER 1KG,54.0,59.95,64.0
19-Feb,2,53,2144590000000.0,33881,FORZEN WHOLE SALMON,215.0,259.95,3.315
19-Feb,2,55,2165870000000.0,94166,SMALL MOUSSE CAKE,9.177,14.95,70.0
19-Feb,2,51,2122540000000.0,441332,KIRI FLAVOR BASTERMA,37.0,43.95,25.678
19-Feb,2,51,2122380000000.0,348516,GOUDA CHEESE 14038,135.0,124.95,18.085
19-Feb,2,50,2110530000000.0,430269,CHIA SEEDS,97.463,129.95,7.745
19-Feb,2,54,2155040000000.0,486536,N.CHOCOLATE PATE MINI,95.0,134.95,3.965
19-Feb,2,50,2110910000000.0,214104,GRILL FISH/KG,3.5,6.0,7.508
19-Feb,2,50,2110090000000.0,318631,HALWANI SALAMI BEEF,110.0,126.95,8.805
19-Feb,2,50,2110470000000.0,389675,GRIND NUTMEG,371.963,495.95,2.888
19-Feb,2,50,2111040000000.0,30724,PIZZA TUNA HALF COOK,19.95,29.95,3.0
19-Feb,2,51,2122540000000.0,441326,KIRI CHEESE EQFORD,48.0,56.95,25.14
19-Feb,2,51,2122510000000.0,432570,EMNTAL FRENCH CHEESE,184.0,224.95,13.298
19-Feb,2,50,2111090000000.0,104727,CHICKEN PANEE/KG,95.3,137.95,4.888
19-Feb,2,52,6224000000000.0,477972,SABEEL LIVER 500GR,28.0,32.95,41.0
